id,time_baca,time_blatchington,time_cardinal_n,time_ds,time_hove_park,time_kings,time_longhill,time_paca,time_patcham,time_varndean,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,geometry,long,lat
BN4 2LW,78,56,59,79,50,51,82,23,78,71,paca,hove_park,kings,23,50,51,82,23,62.7,"c(-0.220282, 50.842646)",-0.220282,50.842646
BN4 2LX,78,56,59,79,50,51,82,23,78,71,paca,hove_park,kings,23,50,51,82,23,62.7,"c(-0.220282, 50.842646)",-0.220282,50.842646
BN4 2LY,82,54,60,82,49,49,82,23,82,74,paca,hove_park,kings,23,49,49,82,23,63.7,"c(-0.22035, 50.840848)",-0.22035,50.840848
BN4 2LZ,82,54,60,82,49,49,82,23,82,74,paca,hove_park,kings,23,49,49,82,23,63.7,"c(-0.22035, 50.840848)",-0.22035,50.840848
BN4 2PA,78,55,59,79,51,50,82,22,78,71,paca,kings,hove_park,22,50,51,82,22,62.5,"c(-0.220248, 50.843545)",-0.220248,50.843545
BN4 2PB,78,55,58,79,50,54,82,21,78,71,paca,hove_park,kings,21,50,54,82,21,62.6,"c(-0.221702, 50.842667)",-0.221702,50.842667
BN4 2PD,80,61,61,81,52,55,82,22,80,73,paca,hove_park,kings,22,52,55,82,22,64.7,"c(-0.223121, 50.842689)",-0.223121,50.842689
BN4 2PE,80,61,61,81,52,55,82,22,80,73,paca,hove_park,kings,22,52,55,82,22,64.7,"c(-0.223121, 50.842689)",-0.223121,50.842689
BN4 2PF,82,63,62,83,52,54,82,23,82,75,paca,hove_park,kings,23,52,54,83,23,65.8,"c(-0.223848, 50.84225)",-0.223848,50.84225
BN4 2PG,83,55,61,83,50,50,82,23,83,75,paca,hove_park,kings,23,50,50,83,23,64.5,"c(-0.224575, 50.841812)",-0.224575,50.841812
BN4 2PH,82,64,63,84,53,55,82,23,83,76,paca,hove_park,kings,23,53,55,84,23,66.5,"c(-0.224541, 50.842711)",-0.224541,50.842711
BN4 2PJ,83,65,64,84,55,58,83,20,83,77,paca,hove_park,kings,20,55,58,84,20,67.2,"c(-0.224507, 50.843609)",-0.224507,50.843609
BN4 2PL,85,68,67,88,58,62,87,20,87,82,paca,hove_park,kings,20,58,62,88,20,70.4,"c(-0.227278, 50.84545)",-0.227278,50.84545
BN4 2PN,83,66,65,85,56,59,84,21,84,78,paca,hove_park,kings,21,56,59,85,21,68.1,"c(-0.225892, 50.84453)",-0.225892,50.84453
BN4 2PP,84,67,65,86,56,65,85,10,84,79,paca,hove_park,cardinal_n,10,56,65,86,10,68.1,"c(-0.228561, 50.849067)",-0.228561,50.849067
BN4 2PQ,82,64,63,83,54,58,82,18,82,75,paca,hove_park,kings,18,54,58,83,18,66.1,"c(-0.224472, 50.844508)",-0.224472,50.844508
BN4 2PR,83,66,64,84,55,59,83,19,83,77,paca,hove_park,kings,19,55,59,84,19,67.3,"c(-0.225858, 50.845429)",-0.225858,50.845429
BN4 2PS,83,66,65,85,56,59,84,21,84,78,paca,hove_park,kings,21,56,59,85,21,68.1,"c(-0.225892, 50.84453)",-0.225892,50.84453
BN4 2PT,86,69,68,88,59,63,97,20,87,83,paca,hove_park,kings,20,59,63,97,20,72,"c(-0.226585, 50.84499)",-0.226585,50.84499
BN4 2PU,85,68,67,88,58,62,87,20,87,82,paca,hove_park,kings,20,58,62,88,20,70.4,"c(-0.227278, 50.84545)",-0.227278,50.84545
BN4 2PW,84,67,65,86,56,58,85,22,84,79,paca,hove_park,kings,22,56,58,86,22,68.6,"c(-0.225926, 50.843631)",-0.225926,50.843631
BN4 2PX,87,69,69,90,60,64,99,20,89,84,paca,hove_park,kings,20,60,64,99,20,73.1,"c(-0.228663, 50.846371)",-0.228663,50.846371
BN4 2PY,89,71,73,92,63,66,100,21,91,87,paca,hove_park,kings,21,63,66,100,21,75.3,"c(-0.231401, 50.84911)",-0.231401,50.84911
BN4 2PZ,84,67,65,86,56,61,85,23,84,79,paca,hove_park,kings,23,56,61,86,23,69,"c(-0.227312, 50.844551)",-0.227312,50.844551
BN4 2QA,85,68,67,88,58,62,87,20,87,82,paca,hove_park,kings,20,58,62,88,20,70.4,"c(-0.227278, 50.84545)",-0.227278,50.84545
BN4 2QB,84,67,66,88,57,62,87,17,86,81,paca,hove_park,kings,17,57,62,88,17,69.5,"c(-0.227244, 50.846349)",-0.227244,50.846349
BN4 2QD,84,67,66,88,57,64,98,16,86,81,paca,hove_park,kings,16,57,64,98,16,70.7,"c(-0.228595, 50.848168)",-0.228595,50.848168
BN4 2QE,81,31,41,81,37,33,83,16,76,73,paca,blatchington,kings,16,31,33,83,16,55.2,"c(-0.210138, 50.847887)",-0.210138,50.847887
BN4 2QF,81,31,41,81,37,33,83,16,76,73,paca,blatchington,kings,16,31,33,83,16,55.2,"c(-0.210138, 50.847887)",-0.210138,50.847887
BN4 2QG,81,31,41,81,37,33,83,16,76,73,paca,blatchington,kings,16,31,33,83,16,55.2,"c(-0.210138, 50.847887)",-0.210138,50.847887
BN4 2RA,82,65,63,83,54,63,82,8,82,75,paca,hove_park,cardinal_n,8,54,63,83,8,65.7,"c(-0.231333, 50.850908)",-0.231333,50.850908
BN4 2RB,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.231367, 50.850009)",-0.231367,50.850009
BN4 2RD,85,68,66,87,57,66,85,14,86,81,paca,hove_park,cardinal_n,14,57,66,87,14,69.5,"c(-0.234105, 50.852748)",-0.234105,50.852748
BN4 2RE,88,70,69,89,61,66,87,16,88,85,paca,hove_park,kings,16,61,66,89,16,71.9,"c(-0.234003, 50.855445)",-0.234003,50.855445
BN4 2RF,89,72,71,91,63,66,99,18,90,88,paca,hove_park,kings,18,63,66,99,18,74.7,"c(-0.235355, 50.857264)",-0.235355,50.857264
BN4 2RG,86,69,68,88,59,66,86,9,87,83,paca,hove_park,kings,9,59,66,88,9,70.1,"c(-0.231299, 50.851807)",-0.231299,50.851807
BN4 2RH,83,66,64,84,55,65,83,11,83,77,paca,hove_park,cardinal_n,11,55,64,84,11,67.1,"c(-0.232685, 50.852727)",-0.232685,50.852727
BN4 2RJ,85,68,66,87,57,66,85,14,86,81,paca,hove_park,cardinal_n,14,57,66,87,14,69.5,"c(-0.234139, 50.85185)",-0.234139,50.85185
BN4 2RL,84,67,65,86,56,65,84,13,84,79,paca,hove_park,cardinal_n,13,56,65,86,13,68.3,"c(-0.232736, 50.851379)",-0.232736,50.851379
BN4 2RN,89,71,70,90,62,66,98,17,89,87,paca,hove_park,kings,17,62,66,98,17,73.9,"c(-0.232787, 50.85003)",-0.232787,50.85003
BN4 2RP,84,68,66,87,57,66,85,13,85,80,paca,hove_park,cardinal_n,13,57,66,87,13,69.1,"c(-0.232753, 50.850929)",-0.232753,50.850929
BN4 2RQ,85,68,66,87,57,66,85,14,86,81,paca,hove_park,cardinal_n,14,57,66,87,14,69.5,"c(-0.234122, 50.852299)",-0.234122,50.852299
BN4 2RT,84,67,65,86,56,65,84,13,84,79,paca,hove_park,cardinal_n,13,56,65,86,13,68.3,"c(-0.234054, 50.854097)",-0.234054,50.854097
BN4 2RU,86,69,68,88,59,66,86,15,87,83,paca,hove_park,kings,15,59,66,88,15,70.7,"c(-0.234832, 50.85231)",-0.234832,50.85231
BN4 2RW,85,68,66,87,57,66,85,14,86,81,paca,hove_park,cardinal_n,14,57,66,87,14,69.5,"c(-0.233821, 50.852744)",-0.233821,50.852744
BN4 2RX,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.231367, 50.850009)",-0.231367,50.850009
BN4 2RY,82,65,63,83,54,63,82,8,82,75,paca,hove_park,cardinal_n,8,54,63,83,8,65.7,"c(-0.231333, 50.850908)",-0.231333,50.850908
BN4 2RZ,88,71,70,90,61,66,96,17,89,86,paca,hove_park,kings,17,61,66,96,17,73.4,"c(-0.23348, 50.850491)",-0.23348,50.850491
BN4 2SA,88,70,69,89,61,66,87,16,88,85,paca,hove_park,kings,16,61,66,89,16,71.9,"c(-0.234003, 50.855445)",-0.234003,50.855445
BN4 2SB,80,56,62,81,53,54,82,19,80,73,paca,hove_park,kings,19,53,54,82,19,64,"c(-0.221633, 50.844465)",-0.221633,50.844465
BN4 2SS,65,49,49,68,39,51,66,23,68,63,paca,hove_park,blatchington,23,39,49,68,23,54.1,"c(-0.209304, 50.832585)",-0.209304,50.832585
BN4 2TA,82,65,64,84,55,58,82,16,83,76,paca,hove_park,kings,16,55,58,84,16,66.5,"c(-0.224438, 50.845407)",-0.224438,50.845407
BN4 2TB,85,66,67,87,58,58,83,13,87,82,paca,hove_park,kings,13,58,58,87,13,68.6,"c(-0.22437, 50.847205)",-0.22437000000000001,50.847205
BN4 2TD,85,66,67,87,58,58,83,13,87,82,paca,hove_park,kings,13,58,58,87,13,68.6,"c(-0.22437, 50.847205)",-0.22437000000000001,50.847205
BN4 2TE,83,66,65,85,56,58,83,15,84,78,paca,hove_park,kings,15,56,58,85,15,67.3,"c(-0.224404, 50.846306)",-0.224404,50.846306
BN4 2TF,84,67,66,88,57,63,97,14,86,81,paca,hove_park,kings,14,57,63,97,14,70.3,"c(-0.227175, 50.848147)",-0.227175,50.848147
BN4 2TG,84,67,66,88,57,62,87,15,86,81,paca,hove_park,kings,15,57,62,88,15,69.3,"c(-0.22721, 50.847248)",-0.22721,50.847248
BN4 2TH,86,67,68,88,59,62,84,9,87,83,paca,hove_park,kings,9,59,62,88,9,69.3,"c(-0.227141, 50.849046)",-0.227141,50.849046
BN4 2TJ,88,65,69,87,61,61,83,10,87,87,paca,hove_park,kings,10,61,61,88,10,69.8,"c(-0.224336, 50.848104)",-0.224336,50.848104
BN4 2TL,81,63,61,81,52,56,82,12,79,73,paca,hove_park,kings,12,52,56,82,12,64,"c(-0.22295, 50.847183)",-0.22295,50.847183
BN4 2TN,88,65,69,87,61,61,83,10,87,87,paca,hove_park,kings,10,61,61,88,10,69.8,"c(-0.224336, 50.848104)",-0.224336,50.848104
BN4 2TP,85,66,67,87,58,58,83,13,87,82,paca,hove_park,kings,13,58,58,87,13,68.6,"c(-0.22437, 50.847205)",-0.22437000000000001,50.847205
BN4 2TQ,79,62,60,80,51,56,82,15,79,72,paca,hove_park,kings,15,51,56,82,15,63.6,"c(-0.222985, 50.846284)",-0.222985,50.846284
BN4 2TR,81,63,61,81,52,56,82,12,79,73,paca,hove_park,kings,12,52,56,82,12,64,"c(-0.22295, 50.847183)",-0.22295,50.847183
BN4 2WA,84,67,66,88,57,63,97,14,86,81,paca,hove_park,kings,14,57,63,97,14,70.3,"c(-0.227175, 50.848147)",-0.227175,50.848147
BN4 2WB,83,66,64,84,55,63,82,6,82,76,paca,hove_park,kings,6,55,63,84,6,66.1,"c(-0.228527, 50.849966)",-0.228527,50.849966
BN4 2WF,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.229947, 50.849987)",-0.229947,50.849987
BN4 2WG,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.229947, 50.849987)",-0.229947,50.849987
BN4 2WH,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.229947, 50.849987)",-0.229947,50.849987
BN4 2WJ,85,68,67,88,58,65,84,8,87,82,paca,hove_park,kings,8,58,65,88,8,69.2,"c(-0.229913, 50.850886)",-0.229913,50.850886
BN4 2WL,84,67,65,86,56,65,84,13,84,79,paca,hove_park,cardinal_n,13,56,65,86,13,68.3,"c(-0.232651, 50.853626)",-0.232651,50.853626
BN4 2WN,89,71,70,90,62,66,98,17,89,87,paca,hove_park,kings,17,62,66,98,17,73.9,"c(-0.234071, 50.853647)",-0.234071,50.853647
BN4 2WP,84,67,65,86,56,65,84,13,84,79,paca,hove_park,cardinal_n,13,56,65,86,13,68.3,"c(-0.232651, 50.853626)",-0.232651,50.853626
BN4 2WQ,83,66,64,84,55,65,83,11,83,77,paca,hove_park,cardinal_n,11,55,64,84,11,67.1,"c(-0.232685, 50.852727)",-0.232685,50.852727
BN4 2WR,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.231367, 50.850009)",-0.231367,50.850009
BN4 2WS,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.231367, 50.850009)",-0.231367,50.850009
BN4 2WT,82,65,63,84,54,63,82,7,82,76,paca,hove_park,cardinal_n,7,54,63,84,7,65.8,"c(-0.231367, 50.850009)",-0.231367,50.850009
BN4 2WU,85,68,66,87,57,64,84,8,86,81,paca,hove_park,kings,8,57,64,87,8,68.6,"c(-0.228459, 50.851764)",-0.228459,50.851764
BN4 2WW,84,67,65,86,56,65,84,13,84,79,paca,hove_park,cardinal_n,13,56,65,86,13,68.3,"c(-0.232651, 50.853626)",-0.232651,50.853626
BN4 2YA,84,67,65,86,56,65,84,8,84,79,paca,hove_park,cardinal_n,8,56,65,86,8,67.8,"c(-0.228357, 50.85446)",-0.228357,50.85446
BN4 2YB,86,69,68,88,59,63,86,10,87,83,paca,hove_park,kings,10,59,63,88,10,69.9,"c(-0.226937, 50.854438)",-0.226937,50.854438
BN4 2YD,86,66,68,88,59,60,86,9,87,83,paca,hove_park,kings,9,59,60,88,9,69.2,"c(-0.225551, 50.853518)",-0.225551,50.853518
BN4 2YE,84,67,65,86,56,65,84,8,84,79,paca,hove_park,cardinal_n,8,56,65,86,8,67.8,"c(-0.228357, 50.85446)",-0.228357,50.85446
BN4 2YF,85,68,66,87,57,64,85,8,86,81,paca,hove_park,kings,8,57,64,87,8,68.7,"c(-0.228391, 50.853561)",-0.228391,50.853561
BN4 2YG,88,70,69,89,61,66,87,12,88,85,paca,hove_park,kings,12,61,66,89,12,71.5,"c(-0.228323, 50.855359)",-0.228323,50.855359
BN4 2YH,85,65,67,89,58,56,86,12,87,82,paca,kings,hove_park,12,56,58,89,12,68.7,"c(-0.222677, 50.854374)",-0.22267700000000001,50.854374
BN4 2YJ,88,63,72,90,63,54,97,11,90,87,paca,kings,blatchington,11,54,63,97,11,71.5,"c(-0.222711, 50.853475)",-0.222711,50.853475
BN4 2YL,85,34,44,84,41,37,96,10,79,76,paca,blatchington,kings,10,34,37,96,10,58.6,"c(-0.222745, 50.852576)",-0.222745,50.852576
BN4 2YN,88,69,69,89,61,63,87,11,88,85,paca,hove_park,kings,11,61,63,89,11,71,"c(-0.226903, 50.855337)",-0.226903,50.855337
BN4 2YP,88,70,69,89,61,66,87,12,88,85,paca,hove_park,kings,12,61,66,89,12,71.5,"c(-0.228323, 50.855359)",-0.228323,50.855359
BN4 2YQ,86,65,68,89,59,57,87,12,88,83,paca,kings,hove_park,12,57,59,89,12,69.4,"c(-0.224097, 50.854395)",-0.224097,50.854395
BN4 2YR,86,69,68,88,59,66,86,12,87,83,paca,hove_park,kings,12,59,66,88,12,70.4,"c(-0.231231, 50.853604)",-0.231231,50.853604
BN4 2YS,86,69,68,88,59,66,86,9,87,83,paca,hove_park,kings,9,59,66,88,9,70.1,"c(-0.229811, 50.853583)",-0.229811,50.853583
BN4 2YT,86,69,68,88,59,66,86,9,87,83,paca,hove_park,kings,9,59,66,88,9,70.1,"c(-0.229811, 50.853583)",-0.229811,50.853583
BN4 2YU,82,31,41,81,38,34,85,4,76,73,paca,blatchington,kings,4,31,34,85,4,54.5,"c(-0.224199, 50.851699)",-0.224199,50.851699000000004
BN4 2YW,88,63,72,90,63,54,97,11,90,87,paca,kings,blatchington,11,54,63,97,11,71.5,"c(-0.222711, 50.853475)",-0.222711,50.853475
BN4 2YX,89,71,70,90,62,66,98,13,89,87,paca,hove_park,kings,13,62,66,98,13,73.5,"c(-0.229743, 50.85538)",-0.229743,50.85538
BN4 2YY,85,34,44,84,41,37,96,10,79,76,paca,blatchington,kings,10,34,37,96,10,58.6,"c(-0.222745, 50.852576)",-0.222745,50.852576
BN4 2YZ,85,34,44,84,41,37,96,10,79,76,paca,blatchington,kings,10,34,37,96,10,58.6,"c(-0.222745, 50.852576)",-0.222745,50.852576
BN41 1AA,63,45,45,64,36,48,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.3,"c(-0.207548, 50.832072)",-0.207548,50.832072
BN41 1AB,64,48,47,66,39,51,66,23,66,61,paca,hove_park,cardinal_n,23,39,47,66,23,53.1,"c(-0.208986, 50.832733)",-0.208986,50.832733
BN41 1AD,65,49,49,68,39,51,66,23,68,63,paca,hove_park,blatchington,23,39,49,68,23,54.1,"c(-0.209195, 50.832457)",-0.209195,50.832457
BN41 1AE,66,50,50,70,40,54,76,24,70,65,paca,hove_park,blatchington,24,40,50,76,24,56.5,"c(-0.210241, 50.832968)",-0.210241,50.832968
BN41 1AF,64,47,47,66,38,49,66,23,66,61,paca,hove_park,blatchington,23,38,47,66,23,52.7,"c(-0.208959, 50.833434)",-0.208959,50.833434
BN41 1AG,63,43,44,64,35,46,64,23,65,58,paca,hove_park,blatchington,23,35,43,65,23,50.5,"c(-0.20782, 50.83276)",-0.20782,50.83276
BN41 1AH,63,45,45,64,36,48,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.3,"c(-0.207548, 50.832072)",-0.207548,50.832072
BN41 1AJ,71,53,52,76,44,56,79,23,72,68,paca,hove_park,cardinal_n,23,44,52,79,23,59.4,"c(-0.214695, 50.834215)",-0.214695,50.834215
BN41 1AL,63,45,45,64,36,48,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.3,"c(-0.207548, 50.832072)",-0.207548,50.832072
BN41 1AN,63,43,44,64,35,46,64,23,65,58,paca,hove_park,blatchington,23,35,43,65,23,50.5,"c(-0.207899, 50.833283)",-0.207899,50.833283
BN41 1AP,66,50,50,70,40,54,76,23,70,65,paca,hove_park,blatchington,23,40,50,76,23,56.4,"c(-0.210689, 50.833506)",-0.210689,50.833506
BN41 1AQ,63,45,45,64,36,48,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.3,"c(-0.207548, 50.832072)",-0.207548,50.832072
BN41 1AS,63,45,45,64,36,48,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.3,"c(-0.207548, 50.832072)",-0.207548,50.832072
BN41 1AT,73,52,54,77,45,49,80,23,74,69,paca,hove_park,kings,23,45,49,80,23,59.6,"c(-0.216014, 50.836852)",-0.216014,50.836852
BN41 1AU,63,45,45,64,36,47,65,23,65,59,paca,hove_park,blatchington,23,36,45,65,23,51.2,"c(-0.20827, 50.832875)",-0.20827,50.832875
BN41 1AW,67,52,51,71,43,58,77,25,70,66,paca,hove_park,cardinal_n,25,43,51,77,25,58,"c(-0.21043, 50.830615)",-0.21043,50.830615
BN41 1AX,67,51,51,71,42,55,76,23,70,66,paca,hove_park,blatchington,23,42,51,76,23,57.2,"c(-0.211038, 50.832908)",-0.211038,50.832908
BN41 1AY,67,51,50,71,41,54,77,23,70,66,paca,hove_park,cardinal_n,23,41,50,77,23,57,"c(-0.210612, 50.833283)",-0.210612,50.833283
BN41 1BA,64,41,45,67,33,43,77,24,68,62,paca,hove_park,blatchington,24,33,41,77,24,52.4,"c(-0.207427, 50.835236)",-0.207427,50.835236
BN41 1BB,75,53,55,78,47,50,81,23,75,70,paca,hove_park,kings,23,47,50,81,23,60.7,"c(-0.217355, 50.836336)",-0.217355,50.836336
BN41 1BD,66,51,50,69,42,57,67,27,69,64,paca,hove_park,cardinal_n,27,42,50,69,27,56.2,"c(-0.208047, 50.829061)",-0.208047,50.829061
BN41 1BE,67,52,51,71,43,57,77,27,70,66,paca,hove_park,cardinal_n,27,43,51,77,27,58.1,"c(-0.209053, 50.830255)",-0.209053,50.830255
BN41 1BF,67,52,51,71,43,58,77,27,70,66,paca,hove_park,cardinal_n,27,43,51,77,27,58.2,"c(-0.209234, 50.829961)",-0.209234,50.829961
BN41 1BG,67,52,51,71,43,57,77,27,70,66,paca,hove_park,cardinal_n,27,43,51,77,27,58.1,"c(-0.209642, 50.830057)",-0.209642,50.830057
BN41 1DA,64,49,47,66,39,54,66,24,66,61,paca,hove_park,cardinal_n,24,39,47,66,24,53.6,"c(-0.209338, 50.832055)",-0.209338,50.832055
BN41 1DB,65,50,49,68,40,55,66,23,68,63,paca,hove_park,cardinal_n,23,40,49,68,23,54.7,"c(-0.210098, 50.831878)",-0.210098,50.831878
BN41 1DD,68,53,51,72,44,58,78,23,71,67,paca,hove_park,cardinal_n,23,44,51,78,23,58.5,"c(-0.212539, 50.832275)",-0.212539,50.832275
BN41 1DE,67,52,51,71,43,57,77,23,70,66,paca,hove_park,cardinal_n,23,43,51,77,23,57.7,"c(-0.211851, 50.832444)",-0.211851,50.832444
BN41 1DF,64,49,47,66,39,54,66,25,66,61,paca,hove_park,cardinal_n,25,39,47,66,25,53.7,"c(-0.208468, 50.831034)",-0.208468,50.831034
BN41 1DG,67,52,51,71,43,57,76,26,70,66,paca,hove_park,cardinal_n,26,43,51,76,26,57.9,"c(-0.209864, 50.830939)",-0.209864,50.830939
BN41 1DH,68,53,51,72,44,58,78,24,71,67,paca,hove_park,cardinal_n,24,44,51,78,24,58.6,"c(-0.211204, 50.830798)",-0.211204,50.830798
BN41 1DJ,67,52,51,71,43,58,77,27,70,66,paca,hove_park,cardinal_n,27,43,51,77,27,58.2,"c(-0.20882, 50.830026)",-0.20882,50.830026
BN41 1DL,67,52,51,71,43,57,76,27,70,66,paca,hove_park,cardinal_n,27,43,51,76,27,58,"c(-0.209476, 50.831041)",-0.209476,50.831041
BN41 1DN,73,56,54,77,47,61,81,23,74,69,paca,hove_park,cardinal_n,23,47,54,81,23,61.5,"c(-0.210375, 50.829825)",-0.210375,50.829825
BN41 1DP,68,53,51,72,44,59,77,24,71,67,paca,hove_park,cardinal_n,24,44,51,77,24,58.6,"c(-0.212762, 50.830546)",-0.212762,50.830546
BN41 1DQ,68,53,51,72,44,58,78,23,71,67,paca,hove_park,cardinal_n,23,44,51,78,23,58.5,"c(-0.212756, 50.831814)",-0.212756,50.831814
BN41 1DR,68,53,51,72,44,58,77,23,71,67,paca,hove_park,cardinal_n,23,44,51,77,23,58.4,"c(-0.212634, 50.831269)",-0.212634,50.831269
BN41 1DS,69,54,52,75,44,60,78,24,71,67,paca,hove_park,cardinal_n,24,44,52,78,24,59.4,"c(-0.212245, 50.829932)",-0.212245,50.829932
BN41 1DT,68,53,51,72,44,60,77,24,71,67,paca,hove_park,cardinal_n,24,44,51,77,24,58.7,"c(-0.214598, 50.830816)",-0.214598,50.830816
BN41 1DU,67,52,51,71,43,57,77,27,70,66,paca,hove_park,cardinal_n,27,43,51,77,27,58.1,"c(-0.210018, 50.83024)",-0.210018,50.83024
BN41 1DW,68,53,51,72,44,58,78,26,71,67,paca,hove_park,cardinal_n,26,44,51,78,26,58.8,"c(-0.210713, 50.831375)",-0.210713,50.831375
BN41 1DX,73,56,54,77,47,61,80,23,74,69,paca,hove_park,cardinal_n,23,47,54,80,23,61.4,"c(-0.210826, 50.82991)",-0.210826,50.82991
BN41 1DY,66,45,49,70,37,45,79,25,70,65,paca,hove_park,blatchington,25,37,45,79,25,55.1,"c(-0.208849, 50.835954)",-0.208849,50.835954
BN41 1DZ,67,52,51,71,43,58,76,23,70,66,paca,hove_park,cardinal_n,23,43,51,76,23,57.7,"c(-0.2132, 50.830972)",-0.2132,50.830972
BN41 1EA,66,52,50,70,43,59,67,23,70,65,paca,hove_park,cardinal_n,23,43,50,70,23,56.5,"c(-0.21363, 50.830853)",-0.21363,50.830853
BN41 1EB,66,52,50,70,43,59,67,23,70,65,paca,hove_park,cardinal_n,23,43,50,70,23,56.5,"c(-0.21363, 50.830853)",-0.21363,50.830853
BN41 1ED,67,52,51,71,43,58,77,25,70,66,paca,hove_park,cardinal_n,25,43,51,77,25,58,"c(-0.210432, 50.83093)",-0.210432,50.83093
BN41 1EE,66,51,50,69,42,56,67,26,69,64,paca,hove_park,cardinal_n,26,42,50,69,26,56,"c(-0.209159, 50.830424)",-0.209159,50.830424
BN41 1EF,66,52,50,70,43,59,67,23,70,65,paca,hove_park,cardinal_n,23,43,50,70,23,56.5,"c(-0.21363, 50.830853)",-0.21363,50.830853
BN41 1EG,68,53,51,72,44,58,78,23,71,67,paca,hove_park,cardinal_n,23,44,51,78,23,58.5,"c(-0.212211, 50.830831)",-0.212211,50.830831
BN41 1EH,66,52,50,70,43,58,76,26,70,65,paca,hove_park,cardinal_n,26,43,50,76,26,57.6,"c(-0.211134, 50.830392)",-0.211134,50.830392
BN41 1EJ,68,53,51,72,44,60,76,24,71,67,paca,hove_park,cardinal_n,24,44,51,76,24,58.6,"c(-0.213664, 50.829954)",-0.213664,50.829954
BN41 1EL,66,52,50,70,43,57,76,26,70,65,paca,hove_park,cardinal_n,26,43,50,76,26,57.5,"c(-0.20981, 50.830497)",-0.20981,50.830497
BN41 1EN,71,53,52,76,44,56,79,23,72,68,paca,hove_park,cardinal_n,23,44,52,79,23,59.4,"c(-0.214695, 50.834215)",-0.214695,50.834215
BN41 1EP,68,53,51,72,44,58,78,23,71,67,paca,hove_park,cardinal_n,23,44,51,78,23,58.5,"c(-0.212211, 50.830831)",-0.212211,50.830831
BN41 1EQ,67,52,51,71,43,58,77,25,70,66,paca,hove_park,cardinal_n,25,43,51,77,25,58,"c(-0.210792, 50.830809)",-0.210792,50.830809
BN41 1ER,68,53,51,72,44,58,78,23,71,67,paca,hove_park,cardinal_n,23,44,51,78,23,58.5,"c(-0.212211, 50.830831)",-0.212211,50.830831
BN41 1ES,66,52,50,70,43,57,76,26,70,65,paca,hove_park,cardinal_n,26,43,50,76,26,57.5,"c(-0.20981, 50.830497)",-0.20981,50.830497
BN41 1ET,73,56,54,77,47,61,81,23,74,69,paca,hove_park,cardinal_n,23,47,54,81,23,61.5,"c(-0.210673, 50.82947)",-0.210673,50.82947
BN41 1EU,68,53,51,72,44,58,78,26,71,67,paca,hove_park,cardinal_n,26,44,51,78,26,58.8,"c(-0.210749, 50.831186)",-0.210749,50.831186
BN41 1GA,63,39,43,64,32,42,67,23,66,59,paca,hove_park,blatchington,23,32,39,67,23,49.8,"c(-0.206662, 50.83482)",-0.206662,50.83482
BN41 1GB,63,43,45,64,35,46,65,23,65,59,paca,hove_park,blatchington,23,35,43,65,23,50.8,"c(-0.207376, 50.833611)",-0.207376,50.833611
BN41 1GD,66,45,49,70,37,47,77,25,70,65,paca,hove_park,blatchington,25,37,45,77,25,55.1,"c(-0.209251, 50.835066)",-0.209251,50.835066
BN41 1GE,70,50,52,75,43,51,80,23,72,67,paca,hove_park,blatchington,23,43,50,80,23,58.3,"c(-0.211991, 50.834731)",-0.211991,50.834731
BN41 1GF,64,41,45,67,33,43,77,24,68,62,paca,hove_park,blatchington,24,33,41,77,24,52.4,"c(-0.207714, 50.834782)",-0.207714,50.834782
BN41 1GG,68,48,51,72,40,50,79,23,71,67,paca,hove_park,blatchington,23,40,48,79,23,56.9,"c(-0.211046, 50.834545)",-0.211046,50.834545
BN41 1GH,68,52,51,72,43,55,78,23,71,67,paca,hove_park,cardinal_n,23,43,51,78,23,58,"c(-0.212108, 50.833527)",-0.212108,50.833527
BN41 1GJ,67,50,50,71,40,51,77,23,70,66,paca,hove_park,blatchington,23,40,50,77,23,56.5,"c(-0.210753, 50.834055)",-0.210753,50.834055
BN41 1GL,65,45,48,68,37,48,67,25,68,63,paca,hove_park,blatchington,25,37,45,68,25,53.4,"c(-0.208798, 50.834295)",-0.208798,50.834295
BN41 1GN,66,48,50,70,39,50,76,24,70,65,paca,hove_park,blatchington,24,39,48,76,24,55.8,"c(-0.209711, 50.834192)",-0.209711,50.834192
