pcds,oa21,pcd,pcd2,lsoa21,msoa21,oseast1m,osnrth1m,household_count,person_count,pcd_oa_hh_prop,pcd_oa_pers_prop,total_hh,married_couple_dependent_ch,cohabiting_couple_dependent_ch,lone_parent_dependent_ch,other_hh_dependent_ch,all_dependent_ch_hh,prop_hh_dependent_ch,x2021_output_area,total_dep_ch_0_18,asian_dep_ch_0_18,black_dep_ch_0_18,mixed_dep_ch_0_18,white_dep_ch_0_18,other_dep_ch_0_18,non_white_dep_ch_0_18,pcd_dep_ch_hh_count,pcd_dep_ch_hh_count_round,pcd_dep_ch_0_18_total_count,pcd_dep_ch_0_18_white_count,pcd_dep_ch_0_18_non_white_count,postcode_status,lsoa_code,lsoa_name,index_of_multiple_deprivation_rank,index_of_multiple_deprivation_decile,income_rank,income_decile,income_score,employment_rank,employment_decile,employment_score,education_and_skills_rank,education_and_skills_decile,health_and_disability_rank,health_and_disability_decile,crime_rank,crime_decile,barriers_to_housing_services_rank,barriers_to_housing_services_decile,living_environment_rank,living_environment_decile,idaci_rank,idaci_decile,idaci_score,idaopi_rank,idaopi_decile,idaopi_score,geometry,catchment_2024,catchment_2026
BN2 8AR,E00085635,BN2 8AR,BN2  8AR,E01016959,E02003523,537951,0102558,28,66,0.24778761061946902,0.23076923076923078,110,15,4,2,2,23,0.209090909,E00085635,39,0,1,0,38,0,1,5.699115044247788,6,9,9,0,Live,E01016959,Brighton and Hove 033C E01016959,29148,9,24224,8,0.058,25989,8,0.046,24353,8,26042,8,26215,8,20403,7,27169,9,26413,9,0.055,24306,8,0.075,"c(-0.0435289878788851, 50.8061619948931)",Longhill,Longhill
BN2 8AS,E00085611,BN2 8AS,BN2  8AS,E01016958,E02003523,537896,0102745,29,66,0.25663716814159293,0.25984251968503935,114,14,4,8,2,28,0.245614035,E00085611,48,0,0,1,47,0,1,7.185840707964602,7,12,12,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0442389878781388, 50.8078559948943)",Longhill,Longhill
BN2 8AT,E00085633,BN2 8AT,BN2  8AT,E01016958,E02003523,538004,0102627,19,46,0.15079365079365079,0.17557251908396945,128,9,3,4,3,19,0.1484375,E00085633,33,1,0,0,31,1,2,2.865079365079365,3,6,5,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0427519878782022, 50.8067689948936)",Longhill,Longhill
BN2 8AU,E00085636,BN2 8AU,BN2  8AU,E01016959,E02003523,537769,0102356,1,4,0.009615384615384616,0.01568627450980392,108,15,5,5,3,28,0.259259259,E00085636,51,0,0,0,51,0,0,0.2692307692307693,0,1,1,0,Live,E01016959,Brighton and Hove 033C E01016959,29148,9,24224,8,0.058,25989,8,0.046,24353,8,26042,8,26215,8,20403,7,27169,9,26413,9,0.055,24306,8,0.075,"c(-0.0461859878810363, 50.8043899948918)",Longhill,Longhill
BN2 8AW,E00085635,BN2 8AW,BN2  8AW,E01016959,E02003523,537876,0102429,4,14,0.035398230088495575,0.04895104895104895,110,15,4,2,2,23,0.209090909,E00085635,39,0,1,0,38,0,1,0.8141592920353982,1,2,2,0,Live,E01016959,Brighton and Hove 033C E01016959,29148,9,24224,8,0.058,25989,8,0.046,24353,8,26042,8,26215,8,20403,7,27169,9,26413,9,0.055,24306,8,0.075,"c(-0.0446419878800285, 50.8050199948923)",Longhill,Longhill
BN2 8AX,E00172911,BN2 8AX,BN2  8AX,E01016961,E02003523,538468,0102113,39,71,0.17410714285714285,0.17401960784313725,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,6.790178571428571,7,10,9,1,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0363639878785179, 50.8020389948905)",Longhill,Longhill
BN2 8BQ,E00172911,BN2 8BQ,BN2  8BQ,E01016961,E02003523,538465,0102190,29,51,0.12946428571428573,0.125,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,5.049107142857143,5,7,6,1,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0363779878781018, 50.802731994891)",Longhill,Longhill
BN2 8BS,E00172911,BN2 8BS,BN2  8BS,E01016961,E02003523,538507,0102143,3,5,0.013392857142857142,0.012254901960784314,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,0.5223214285714285,1,1,1,0,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0357999878781319, 50.8022999948907)",Longhill,Longhill
BN2 8BT,E00172910,BN2 8BT,BN2  8BT,E01016961,E02003523,538397,0102056,46,84,0.3194444444444444,0.31343283582089554,136,7,7,11,3,28,0.205882353,E00172910,42,1,4,2,34,1,8,8.944444444444443,9,13,11,3,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0373929878792343, 50.8015439948901)",Longhill,Longhill
BN2 8BU,E00172911,BN2 8BU,BN2  8BU,E01016961,E02003523,538507,0102143,39,68,0.17410714285714285,0.16666666666666666,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,6.790178571428571,7,10,8,1,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0357999878781319, 50.8022999948907)",Longhill,Longhill
BN2 8DW,E00172911,BN2 8DW,BN2  8DW,E01016961,E02003523,538487,0102085,33,46,0.14732142857142858,0.11274509803921569,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,5.745535714285714,6,6,6,1,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0361049878785704, 50.8017829948903)",Longhill,Longhill
BN2 8EZ,E00085634,BN2 8EZ,BN2  8EZ,E01016958,E02003523,538305,0102577,49,96,0.35,0.3855421686746988,135,8,7,16,1,32,0.237037037,E00085634,46,5,0,0,41,0,5,11.2,11,18,16,2,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0385009878768083, 50.8062479948934)",Longhill,Longhill
BN2 8FA,E00085631,BN2 8FA,BN2  8FA,E01016958,E02003523,538112,0102680,8,20,0.06896551724137931,0.07352941176470588,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,2.413793103448276,2,5,4,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.041199987877302, 50.8072199948939)",Longhill,Longhill
BN2 8FB,E00085634,BN2 8FB,BN2  8FB,E01016958,E02003523,538176,0102587,16,31,0.11428571428571428,0.12449799196787148,135,8,7,16,1,32,0.237037037,E00085634,46,5,0,0,41,0,5,3.657142857142857,4,6,5,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0403269878774708, 50.8063689948934)",Longhill,Longhill
BN2 8FD,E00085631,BN2 8FD,BN2  8FD,E01016958,E02003523,537933,0102814,29,69,0.25,0.2536764705882353,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,8.75,9,16,15,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0436889878775429, 50.8084669948947)",Longhill,Longhill
BN2 8FE,E00085631,BN2 8FE,BN2  8FE,E01016958,E02003523,537908,0102790,32,69,0.27586206896551724,0.2536764705882353,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,9.655172413793103,10,16,15,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.044051987877817, 50.8082569948945)",Longhill,Longhill
BN2 8FF,E00085614,BN2 8FF,BN2  8FF,E01016958,E02003523,537974,0102960,40,95,0.3305785123966942,0.34296028880866425,120,12,8,4,2,26,0.216666667,E00085614,39,0,0,1,38,0,1,8.59504132231405,9,13,13,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0430519878764935, 50.8097689948956)",Longhill,Longhill
BN2 8FG,E00085631,BN2 8FG,BN2  8FG,E01016958,E02003523,537988,0102872,26,54,0.22413793103448276,0.19852941176470587,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,7.844827586206897,8,13,12,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0428869878769109, 50.8089749948951)",Longhill,Longhill
BN2 8FH,E00085614,BN2 8FH,BN2  8FH,E01016958,E02003523,537913,0103036,13,36,0.10743801652892562,0.1299638989169675,120,12,8,4,2,26,0.216666667,E00085614,39,0,0,1,38,0,1,2.793388429752066,3,5,5,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0438889878764057, 50.8104669948961)",Longhill,Longhill
BN2 8FJ,E00085631,BN2 8FJ,BN2  8FJ,E01016958,E02003523,538122,0102825,17,46,0.14655172413793102,0.16911764705882354,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,5.129310344827585,5,11,10,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0410039878764295, 50.8085209948948)",Longhill,Longhill
BN2 8FL,E00085628,BN2 8FL,BN2  8FL,E01016956,E02003523,538335,0102939,45,104,0.27439024390243905,0.2962962962962963,124,14,0,1,2,17,0.137096774,E00085628,42,3,0,0,39,0,3,4.664634146341464,5,12,12,1,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0379389878746014, 50.8094949948956)",Longhill,Longhill
BN2 8FN,E00085628,BN2 8FN,BN2  8FN,E01016956,E02003523,538276,0103037,25,54,0.1524390243902439,0.15384615384615385,124,14,0,1,2,17,0.137096774,E00085628,42,3,0,0,39,0,3,2.591463414634146,3,6,6,0,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0387389878743796, 50.8103889948962)",Longhill,Longhill
BN2 8FP,E00085614,BN2 8FP,BN2  8FP,E01016958,E02003523,538120,0103129,28,58,0.23140495867768596,0.20938628158844766,120,12,8,4,2,26,0.216666667,E00085614,39,0,0,1,38,0,1,6.016528925619835,6,8,8,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0409179878747285, 50.8112529948967)",Longhill,Longhill
BN2 8FQ,E00085614,BN2 8FQ,BN2  8FQ,E01016958,E02003523,538154,0103100,30,67,0.24793388429752067,0.24187725631768953,120,12,8,4,2,26,0.216666667,E00085614,39,0,0,1,38,0,1,6.446280991735537,6,9,9,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0404459878747018, 50.8109849948966)",Longhill,Longhill
BN2 8FR,E00085626,BN2 8FR,BN2  8FR,E01016958,E02003523,538240,0103110,49,111,0.3798449612403101,0.38144329896907214,128,20,5,5,3,33,0.2578125,E00085626,66,2,0,1,62,1,4,12.534883720930234,13,25,24,2,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0392229878741683, 50.8110539948967)",Longhill,Longhill
BN2 8FS,E00085626,BN2 8FS,BN2  8FS,E01016958,E02003523,538248,0103065,36,89,0.27906976744186046,0.30584192439862545,128,20,5,5,3,33,0.2578125,E00085626,66,2,0,1,62,1,4,9.209302325581396,9,20,19,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0391259878743765, 50.8106479948964)",Longhill,Longhill
BN2 8FT,E00085626,BN2 8FT,BN2  8FT,E01016958,E02003523,538413,0103071,29,56,0.2248062015503876,0.19243986254295534,128,20,5,5,3,33,0.2578125,E00085626,66,2,0,1,62,1,4,7.418604651162791,7,13,12,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0367829878734247, 50.8106619948965)",Longhill,Longhill
BN2 8FU,E00085631,BN2 8FU,BN2  8FU,E01016958,E02003523,538080,0102756,4,14,0.034482758620689655,0.051470588235294115,116,13,8,14,0,35,0.301724138,E00085631,63,2,0,3,58,0,5,1.206896551724138,1,3,3,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0416249878770515, 50.8079109948944)",Longhill,Longhill
BN2 8FX,E00085632,BN2 8FX,BN2  8FX,E01016958,E02003523,538310,0102790,20,41,0.20618556701030927,0.19902912621359223,98,8,3,3,2,16,0.163265306,E00085632,23,0,0,1,22,0,1,3.2989690721649483,3,5,4,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0383499878755812, 50.8081609948947)",Longhill,Longhill
BN2 8FY,E00085634,BN2 8FY,BN2  8FY,E01016958,E02003523,538163,0102646,28,39,0.2,0.1566265060240964,135,8,7,16,1,32,0.237037037,E00085634,46,5,0,0,41,0,5,6.4,6,7,6,1,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0404889878772098, 50.8069019948937)",Longhill,Longhill
BN2 8FZ,E00085634,BN2 8FZ,BN2  8FZ,E01016958,E02003523,538243,0102618,47,83,0.3357142857142857,0.3333333333333333,135,8,7,16,1,32,0.237037037,E00085634,46,5,0,0,41,0,5,10.742857142857142,11,15,14,2,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.039364987876922, 50.8066319948936)",Longhill,Longhill
BN2 8GA,E00085614,BN2 8GA,BN2  8GA,E01016958,E02003523,538172,0102934,10,21,0.08264462809917356,0.07581227436823104,120,12,8,4,2,26,0.216666667,E00085614,39,0,0,1,38,0,1,2.1487603305785123,2,3,3,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0402529878755364, 50.8094879948956)",Longhill,Longhill
BN2 8GE,E00172911,BN2 8GE,BN2  8GE,E01016961,E02003523,538436,0102174,24,62,0.10714285714285714,0.15196078431372548,235,12,13,12,2,39,0.165957447,E00172911,57,2,1,1,50,3,7,4.178571428571428,4,9,8,1,Live,E01016961,Brighton and Hove 033E E01016961,21407,7,18114,6,0.089,18209,6,0.072,20567,7,17904,6,23442,8,18112,6,16782,6,17413,6,0.117,17854,6,0.116,"c(-0.0367949878783528, 50.8025949948909)",Longhill,Longhill
BN2 8GG,E00085633,BN2 8GG,BN2  8GG,E01016958,E02003523,538084,0102656,27,31,0.21428571428571427,0.1183206106870229,128,9,3,4,3,19,0.1484375,E00085633,33,1,0,0,31,1,2,4.071428571428571,4,4,4,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0416059878775924, 50.8070109948938)",Longhill,Longhill
BN2 8GZ,E00085623,BN2 8GZ,BN2  8GZ,E01016956,E02003523,538538,0103358,10,26,0.07518796992481203,0.08414239482200647,131,18,4,7,3,32,0.244274809,E00085623,55,2,0,1,50,2,5,2.406015037593985,2,5,4,0,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0349019878711123, 50.8132119948983)",Longhill,Longhill
BN2 8HA,E00085610,BN2 8HA,BN2  8HA,E01016956,E02003523,538416,0102618,19,41,0.13286713286713286,0.1353135313531353,184,22,8,9,3,42,0.22826087,E00085610,65,1,3,0,55,6,10,5.58041958041958,6,9,7,1,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0368839878759536, 50.8065849948936)",Longhill,Longhill
BN2 8HB,E00085632,BN2 8HB,BN2  8HB,E01016958,E02003523,538327,0102859,44,91,0.4536082474226804,0.441747572815534,98,8,3,3,2,16,0.163265306,E00085632,23,0,0,1,22,0,1,7.257731958762887,7,10,10,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0380829878750979, 50.8087769948951)",Longhill,Longhill
BN2 8HD,E00085628,BN2 8HD,BN2  8HD,E01016956,E02003523,538429,0102888,22,45,0.13414634146341464,0.1282051282051282,124,14,0,1,2,17,0.137096774,E00085628,42,3,0,0,39,0,3,2.280487804878049,2,5,5,0,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0366249878743668, 50.8090139948953)",Longhill,Longhill
BN2 8HE,E00085628,BN2 8HE,BN2  8HE,E01016956,E02003523,538507,0102951,39,85,0.23780487804878048,0.24216524216524216,124,14,0,1,2,17,0.137096774,E00085628,42,3,0,0,39,0,3,4.0426829268292686,4,10,9,1,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.035494987873578, 50.8095609948958)",Longhill,Longhill
BN2 8HF,E00085610,BN2 8HF,BN2  8HF,E01016956,E02003523,538572,0103075,37,77,0.25874125874125875,0.25412541254125415,184,22,8,9,3,42,0.22826087,E00085610,65,1,3,0,55,6,10,10.867132867132867,11,17,14,3,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0345259878725179, 50.8106599948966)",Longhill,Longhill
BN2 8HG,E00085626,BN2 8HG,BN2  8HG,E01016958,E02003523,538495,0103274,15,35,0.11627906976744186,0.12027491408934708,128,20,5,5,3,33,0.2578125,E00085626,66,2,0,1,62,1,4,3.8372093023255816,4,8,7,0,Live,E01016958,Brighton and Hove 033B E01016958,23457,8,16207,5,0.101,15990,5,0.081,18339,6,24241,8,28882,9,26101,8,30031,10,16060,5,0.13,19610,6,0.103,"c(-0.0355439878718261, 50.8124669948978)",Longhill,Longhill
BN2 8HH,E00085628,BN2 8HH,BN2  8HH,E01016956,E02003523,538494,0103107,33,63,0.20121951219512196,0.1794871794871795,124,14,0,1,2,17,0.137096774,E00085628,42,3,0,0,39,0,3,3.4207317073170733,3,8,7,1,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0356209878727713, 50.8109659948967)",Longhill,Longhill
BN2 8HL,E00085621,BN2 8HL,BN2  8HL,E01016956,E02003523,538817,0103273,41,86,0.37962962962962965,0.3644067796610169,109,12,5,7,1,25,0.229357798,E00085621,47,0,0,0,45,2,2,9.49074074074074,9,17,16,1,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0309759878700399, 50.8123809948979)",Longhill,Longhill
BN2 8HN,E00085623,BN2 8HN,BN2  8HN,E01016956,E02003523,538841,0103304,50,117,0.37593984962406013,0.3786407766990291,131,18,4,7,3,32,0.244274809,E00085623,55,2,0,1,50,2,5,12.030075187969924,12,21,19,2,Live,E01016956,Brighton and Hove 033A E01016956,25430,8,20392,7,0.075,23465,8,0.054,18228,6,22122,7,28592,9,15211,5,29611,10,17869,6,0.113,20022,7,0.1,"c(-0.0306239878697319, 50.8126539948981)",Longhill,Longhill
